DATE,Temperature,Salinity,Oxygen,Turbidity,AirTemp,WindSpeed
10/30/2007,                    ,                    ,                    ,                    ,10.2854,1.2813
10/31/2007,                    ,                    ,                    ,                    ,12.1229,1.3396
11/1/2007,                    ,                    ,                    ,                    ,15.2292,2.6583
11/2/2007,                    ,                    ,                    ,                    ,7.4437,1.7688
11/3/2007,                    ,                    ,                    ,                    ,8.5396,4.6417
11/4/2007,                    ,                    ,                    ,                    ,7.9438,2.2021
11/5/2007,                    ,                    ,                    ,                    ,8.1729,1.2771
11/6/2007,                    ,                    ,                    ,                    ,10.6521,2.0292
11/7/2007,                    ,                    ,                    ,                    ,6.5688,2.0438
11/8/2007,                    ,                    ,                    ,                    ,2.35,1.5167
11/9/2007,11.1571,28.5214,8.85,1.4286,4.0104,0.8917
11/10/2007,10.3854,28.6583,8.5146,1.0833,3.7896,2.4396
11/11/2007,9.4292,29.6667,8.3438,1.0417,0.4188,2.0833
11/12/2007,9.6542,29.3375,9.1708,1.2917,3.2958,1.3
11/13/2007,9.5667,28.4458,9.0125,1.5625,9.1583,1.6396
11/14/2007,9.5562,28.1271,9.3,1.1667,8.5562,1.1729
11/15/2007,10.5875,26.5688,8.9396,1.3542,12.6292,2.2708
11/16/2007,11.4771,28.0229,8.4729,2.1458,4.9688,3.7063
11/17/2007,11.4937,28.0896,9.1896,1.9583,2.9938,2.4667
11/18/2007,10.0417,28.5875,9.8375,1.7292,1.6167,1.0771
11/19/2007,8.9542,28.8958,9.6687,1.7708,2.5563,1.1813
11/20/2007,8.3979,29.2417,9.275,1.5417,3.0312,0.8187
11/21/2007,8.1333,29.3792,9.3292,1.625,6.1563,1.0313
11/22/2007,8.6489,28.6021,10.5085,1.6383,12.5723,1.7
11/23/2007,9.4188,28.9854,10.5396,2.125,2.1021,3.4771
11/24/2007,8.8,29.0562,10.5521,2.4583,-2.6187,1.7792
11/25/2007,7.9,28.0479,10.7292,2.6458,4.4271,1.5854
11/26/2007,7.2771,28.2354,9.3104,2.6667,8.6563,1.2854
11/27/2007,8.8208,25.8187,9.8021,2.9583,10.7596,2.9723
11/28/2007,9.3708,27.9396,10.2688,2.3958,4.3255,2.4234
11/29/2007,8.5104,26.0688,9.8271,2.2917,8.4064,2.4574
11/30/2007,8.4562,27.725,10.1667,3.1458,2.7519,2.6362
12/1/2007,8.2563,26.9187,11.6063,3.875,                    ,4.6271
12/2/2007,5.4125,28.6,10.1146,2.9583,                    ,1.5333
12/3/2007,4.625,29.4958,10.1333,2.3542,                    ,3.3368
12/4/2007,4.7729,28.7167,10.8562,3.2553,                    ,                    
12/5/2007,3.7125,29.3583,10.9604,2.7917,                    ,                    
12/6/2007,3.4313,29.7146,10.2958,3,                    ,                    
12/7/2007,3.6958,29.4521,9.5771,2.625,                    ,                    
12/8/2007,3.4458,29.1708,9.1354,2.6667,                    ,                    
12/9/2007,3.6542,28.975,9.4265,2.5208,                    ,                    
12/10/2007,3.5188,29.3437,                    ,2.6458,                    ,                    
12/11/2007,4.1021,29.1437,                    ,2.5417,                    ,                    
12/12/2007,4.8729,28,                    ,2.2292,                    ,                    
12/13/2007,4.9792,29.0354,                    ,2.7083,                    ,                    
12/14/2007,3.8667,29.2042,                    ,2.625,                    ,                    
12/15/2007,3.8229,28.8313,                    ,2.625,                    ,                    
12/16/2007,2.7083,28.675,                    ,1.9792,                    ,                    
12/17/2007,3.0583,26.0396,                    ,3.6739,                    ,                    
12/18/2007,2.5854,27.3187,13.2417,5.1667,                    ,                    
12/19/2007,1.5438,28.6667,12.2125,5.7083,                    ,1.72
12/20/2007,1.9188,29.1437,12.0479,4.5833,                    ,2.5688
12/21/2007,2.4271,29.7333,11.1958,3.8298,                    ,1.4604
12/22/2007,2.7271,29.3979,12.0104,4.1042,                    ,1.4542
12/23/2007,3.4489,28.4255,12.9064,3.8511,                    ,2.4872
12/24/2007,4.9574,25.8638,12.6213,4.0213,                    ,3.1915
12/25/2007,4.7333,27.7229,11.2813,4.5,                    ,2.1208
12/26/2007,4.0271,28.1688,10.9958,4.5625,                    ,0.9062
12/27/2007,3.8958,29.0979,10.6083,3.875,                    ,2.25
12/28/2007,4.3125,29.5063,11.3312,3.6875,                    ,1.6958
12/29/2007,4.7979,28.3979,11.1042,3.3958,                    ,1.9896
12/30/2007,5.0083,28.5729,11.4479,3.4792,                    ,1.175
12/31/2007,4.9563,28.5458,11.7292,3.6042,                    ,2.8208
1/1/2008,4.8979,27.8417,11.7625,4.2917,                    ,2.0979
1/2/2008,4.3313,28.6271,11.1521,3.625,-3.5643,3.4085
1/3/2008,2.8271,27.5958,11.9146,4.9167,                    ,3.7479
1/4/2008,2.0646,27.2896,12.8,4.9167,-0.6094,1.9917
1/5/2008,1.6396,28.0104,12.9354,4.7917,2.3625,1.5854
1/6/2008,1.3521,28.6812,12.825,4.3125,5.3167,1.5521
1/7/2008,2.183,28.766,12.7638,3.9362,7.1915,1.3404
1/8/2008,3.0271,28.3021,13.7854,3,9.2812,2.0479
1/9/2008,4.3417,26.7563,13.3604,1.8958,10.9292,3.3063
1/10/2008,5.3646,27.8417,11.8771,2.1875,5.5792,1.9458
1/11/2008,6.1021,26.3938,10.7021,2.1875,7.9583,2.775
1/12/2008,6.4354,27.4354,10.2083,1.875,6.95,1.6083
1/13/2008,6.5313,28.5646,11.1833,1.4167,3.2875,2.0771
1/14/2008,5.6396,29.2437,10.5771,1.1042,1.2917,3.2042
1/15/2008,5.0958,28.9542,11.0604,1.2083,-0.6271,1.4458
1/16/2008,4.9625,28.375,11.9271,1.5417,-2.3292,3.3583
1/17/2008,4.3104,28.4396,11.9625,1.0833,-1.2146,1.4938
1/18/2008,4.1875,28.4771,11.7812,0.6042,6.1229,3.2354
1/19/2008,4.475,28.1312,11.7729,0.3958,0.6146,1.4333
1/20/2008,4.1042,28.6479,11.5646,0.2917,-3.2333,3.3375
1/21/2008,3.4708,27.3125,11.1583,1.1667,-5.7185,2.8146
1/22/2008,2.15,27.2854,11.2958,0.8333,1.5676,1.7894
1/23/2008,1.9438,28.375,11.3625,0.4583,1.4312,1.9958
1/24/2008,2.275,28.1688,11.7521,0.25,-2.7396,1.3792
1/25/2008,2.2604,27.9937,12.0688,0.4583,-3.6698,3.4479
1/26/2008,1.9938,28.1208,12.3625,0.5,-2.5438,1.3562
1/27/2008,1.2313,28.6667,12.2479,0.2083,-1.0854,2.6542
1/28/2008,0.0729,28.1896,12.0562,0.875,-1.1854,4.5375
1/29/2008,0.575,28.7479,12.7167,1.0417,1.4854,1.8146
1/30/2008,1.5298,26.7234,12.4213,0.8936,5.0854,2.85
1/31/2008,2.3208,26.5729,11.7104,1.0417,-0.55,1.7667
2/1/2008,2.7021,27.2396,11.9042,1.0417,1.7167,2.3479
2/2/2008,3.9583,23.1625,11.2625,1.5417,5.5354,2.9479
2/3/2008,4.7708,25.7188,12.5333,1.2083,1.9208,0.9479
2/4/2008,4.7396,27.2229,12.1875,1.0208,1.3917,0.9438
2/5/2008,4.6042,27.0063,11.3125,1,5.6729,2.2958
2/6/2008,4.4187,27.7146,10.5937,0.9792,6.1292,1.6208
2/7/2008,4.3583,28.2458,10.7167,0.7292,1.9271,1.8958
2/8/2008,4.2375,28.3354,11.0729,0.9792,1.8,1.4917
2/9/2008,4.5896,27.5687,11.5271,0.75,0.5667,1.5062
2/10/2008,4.7917,26.9688,12.2438,0.617,2.5771,3.1146
2/11/2008,4.4043,20.9174,11.5186,2.413,-5.6148,5.3087
2/12/2008,2.6917,25.45,12.1937,1.625,-4.0846,2.0354
2/13/2008,1.8292,26.1667,12.1,1.2917,5.3917,3.5771
2/14/2008,2.9188,27.5917,11.9354,1.3333,1.9187,2.6083
2/15/2008,4.4479,25.5104,12.3187,1.3958,3.4,2.6917
2/16/2008,4.4375,26.8,12.2104,1.0417,-3.5812,2.025
2/17/2008,4.5083,25.7104,12.2833,1.125,0.813,1.6792
2/18/2008,5.5438,22.8521,11.2979,1.0625,9.7167,3.5479
2/19/2008,6.7833,22.9396,10.5854,1.3125,3.825,2.8958
2/20/2008,6.3125,25.1687,10.4958,1.2083,-2.0979,3.0687
2/21/2008,5.2479,26.8396,11.1771,1.125,-3.9958,2.4167
2/22/2008,4.0729,27.2646,11.275,1.0417,-1.9313,1.8271
2/23/2008,2.775,28.3583,10.9354,0.9792,-0.2979,1.7396
2/24/2008,3.3354,27.8833,11.9042,0.9375,-1.1333,2.1437
2/25/2008,4.2,27.9896,12.6854,1,1.9417,1.5146
2/26/2008,4.275,28.05,12.7729,0.7083,2.9708,1.4958
2/27/2008,4.2646,27.8271,12.2104,0.4583,3.134,2.4979
2/28/2008,4.7563,27.0958,12.5083,0.7917,-4.2977,2.9841
2/29/2008,5.175,25.9104,12.9708,0.8542,-4.2742,2.0149
3/1/2008,4.4083,27.2083,12.5042,0.7708,2.0271,2.5708
3/2/2008,3.9708,27.4292,12.3,0.5,0.7438,4.0583
3/3/2008,5.3,25.3229,13.3729,0.7083,3.1,2.0083
3/4/2008,6.0333,23.8354,12.225,0.9583,9.5375,2.5208
3/5/2008,6.7771,25.0458,11.5,0.875,8.1404,2.6957
3/6/2008,7.4042,26.6292,11.2104,0.7083,2.8896,1.4812
3/7/2008,7.4375,27.1771,11.95,0.8542,3.6625,1.7958
3/8/2008,7.9354,24.3042,10.6958,1.0833,10.3104,3.3875
3/9/2008,8.2542,16.4812,9.9875,2.3333,2.9521,4.5167
3/10/2008,8.0458,24.8792,11.2146,2.5208,-1.0083,2.5938
3/11/2008,7.3333,25.7896,11.3771,1.5833,0.4854,1.7958
3/12/2008,6.3458,27.8437,11.1667,1.4167,3.8167,2.25
3/13/2008,6.8383,26.6,11.6149,1.9149,1.2851,2.2745
3/14/2008,6.9792,27.7854,11.9417,1,4.9771,1.5271
3/15/2008,6.5771,27.7188,10.8104,1.0208,3.3479,2.5479
3/16/2008,5.7396,28.4333,10.1729,0.9792,2.6875,1.7688
3/17/2008,6.2271,28.225,11.4896,0.875,1.8229,3.5771
3/18/2008,6.1042,28.8125,11.5167,0.875,2.2667,1.4729
3/19/2008,6.0083,28.9896,11.3604,0.75,3.8688,2.325
3/20/2008,6.1542,27.4438,10.2104,0.8958,7.3563,3.7083
3/21/2008,7.0167,26.7563,10.5292,1.0625,2.0979,5.9188
3/22/2008,7.6792,26.7188,11.8229,1.1875,2.6833,2.9729
3/23/2008,7.3687,26.2271,11.3688,1.2083,1.4583,1.7604
3/24/2008,7.8333,26.6188,11.5667,1,2.2562,1.3813
3/25/2008,8.3229,26.9979,10.8646,0.9375,1.8979,1.9708
3/26/2008,8.6625,22.4062,9.9979,1.0208,7.4191,2.7106
3/27/2008,9.1417,26.75,10.3479,1,5.7271,0.9521
3/28/2008,8.2208,27.7979,9.3604,1,4.1979,1.4542
3/29/2008,8.1917,27.9375,9.8583,1.3958,1.3583,3.5854
3/30/2008,8.9396,27.9875,10.6729,1.0417,0.6708,1.8937
3/31/2008,8.9896,26.5917,10.775,1.0208,4.9958,2.0146
4/1/2008,9.475,19.175,9.0979,2.2917,11.9896,3.7104
4/2/2008,10.0875,25.5229,8.4625,2.2292,6.6792,3.9208
4/3/2008,11.5957,23.6468,11.0851,1.7234,3.6532,2.5894
4/4/2008,10.0875,25.1479,9.3833,1.0625,6.3729,2.4875
4/5/2008,8.1896,27.3958,9.6583,1.125,6.475,1.0875
4/6/2008,7.9729,27.7667,10.2792,1.1667,4.4917,2.0021
4/7/2008,7.1208,28.2937,9.8333,0.9583,4.1708,2.3375
4/8/2008,7.9667,28.1583,11.7188,1.125,5.0688,1.5875
4/9/2008,9.4479,27.45,13.0583,1.0417,5.4688,1.3167
4/10/2008,10.5958,27.3104,13.2438,1.0208,10.5646,1.0896
4/11/2008,11.4354,27.4292,12.0646,1.0833,7.7083,1
4/12/2008,11.3229,26.9937,11.725,1.2292,10.9833,1.9521
4/13/2008,11.4167,27.8896,10.5542,0.9792,7.2771,0.8812
4/14/2008,11.6271,27.4521,10.9187,1.2708,5.2625,1.9146
4/15/2008,11.9646,27.8875,11.8854,1.4792,5.9313,1.5688
4/16/2008,12.9313,27.3604,13.6375,1.5625,7.9417,1.0333
4/17/2008,13.3313,28.0208,12.4146,1.4681,9.3875,1.9375
4/18/2008,12.6458,28.4437,10.7271,1.2917,14.0521,1.7771
4/19/2008,13.55,28.1771,12.0313,1.4167,11.0875,1.525
4/20/2008,14.7458,27.9792,11.9854,1.5833,9.0187,2.5417
4/21/2008,15.3771,27.6125,11.2021,1.6042,9.4792,2.05
4/22/2008,16.0063,27.1104,10.3313,2.1875,10.7438,1.1604
4/23/2008,16.7851,26.4936,10.5574,2.1915,12.5681,1.6894
4/24/2008,17.3146,25.5042,10.7875,2.0417,15.9354,1.9812
4/25/2008,17.3,26.4312,9.1563,2.4167,10.5146,1.4271
4/26/2008,17.8375,27.5792,8.6729,2.0417,9.3021,1.5521
4/27/2008,16.0312,28.4292,6.4271,1.8125,7.7146,1.1146
4/28/2008,14.8771,28.5167,5.0542,1.9167,9.2125,3
4/29/2008,14.1854,27.5604,4.5625,2,11.1854,2.7333
4/30/2008,14.2896,27.0062,7.3875,1.9167,8.2521,1.8438
5/1/2008,15.3271,26.1292,9.7292,1.7917,8.2146,1.7688
5/2/2008,14.6958,27.175,6.8833,1.4375,9.0583,1.8438
5/3/2008,13.0957,27.4766,6.1298,1.3617,7.7064,2.6723
5/4/2008,12.0208,27.1687,6.0667,1.3333,9.7583,2.2771
5/5/2008,12.3255,27.3234,7.6532,1.5745,10.4681,1.5957
5/6/2008,14.0021,27.6062,10.3812,1.1667,11.9729,0.8875
5/7/2008,16.2312,27.0813,10.3083,1.625,15.3583,1.8042
5/8/2008,16.0625,27.2125,7.5417,1.5208,13.6083,1.7521
5/9/2008,15.3771,28.1125,6.8896,1.1458,9.3104,1.7646
5/10/2008,13.5208,27.4229,7.4187,2.5,8.3771,2.55
5/11/2008,13.5458,28.0917,9.3583,1.6458,9.1604,1.7104
5/12/2008,13.8271,28.5188,8.8708,2.4792,7.9,2.8298
5/13/2008,12.5083,27.3021,9.3188,2.7292,10.7896,2.8229
5/14/2008,12.9187,28.4104,9.825,2.5417,11.8375,1.8104
5/15/2008,14.2917,27.4812,11.3958,1.9792,13.1646,1.0708
5/16/2008,14.3229,28.0521,9.0583,1.5208,11.4708,1.275
5/17/2008,13.8083,27.7104,8.3271,1.625,12.7771,2.7833
5/18/2008,15.1042,25.8917,10.8708,2.0208,14.5625,1.8354
5/19/2008,16.4937,25.7063,10.7104,2.2292,12.4813,2.6771
5/20/2008,16.7896,26.1875,8.9604,2.7083,10.7542,1.7792
5/21/2008,15.7063,26.9229,8.775,1.9167,12.3312,1.65
5/22/2008,16.3174,27.0913,9.2022,2.5,11.5152,1.5043
5/23/2008,16.6042,27.0604,9.1292,2.8542,15.1687,2.8229
5/24/2008,17.2787,26.6936,8.9745,2.9362,14.2383,1.5255
5/25/2008,18.1773,26.0636,9.3795,3.3409,15.4318,1.35
5/26/2008,19.1792,22.9438,9.0875,3.7083,15.9708,2.6625
5/27/2008,19.1729,22.5292,5.5708,3.8125,14.7708,2.2333
5/28/2008,18.7511,25.4298,6.3383,2.4681,13.3125,1.9354
5/29/2008,19.4065,24.4283,10.2522,3.7174,14.3435,1.8022
5/30/2008,19.8098,25.5463,9.9341,3.7805,16.0073,1.1439
5/31/2008,19.6905,24.25,7.6762,3.9524,16.2881,2.25
6/1/2008,19.0219,25.3902,4.7854,3.5366,16.6902,1.378
6/2/2008,19.6167,26.969,6.6571,3.7857,16.8405,0.8952
6/3/2008,20.2837,26.8767,6.8977,4.2093,16.7381,0.3381
6/4/2008,20.1804,27.8391,3.7283,2.8913,                    ,                    
6/5/2008,18.5604,27.7271,2.8771,1.6667,                    ,                    
6/6/2008,17.2771,27.0104,3.6396,1.4583,12.8,1.0067
6/7/2008,17.6521,25.0354,4.6813,1.6458,17.4354,0.8437
6/8/2008,20.0521,25.3521,6.8604,1.625,23.8104,1.125
6/9/2008,22.1812,26.5708,7.7479,1.2917,25.5312,1.1042
6/10/2008,23.5937,27.1187,8.5521,1.0625,22.92,0.8089
6/11/2008,24.8872,26.6596,7.8,1.5106,23.8106,1.3255
6/12/2008,25.7063,26.4229,7.4833,1.1875,21.5646,1.4875
6/13/2008,25.6319,26.0915,6.9979,1.2553,18.9447,0.9979
6/14/2008,25.1404,25.4319,6.8234,1.2766,19.6489,1.1043
6/15/2008,24.3708,25.9146,3.4,1.875,14.9354,1.2125
6/16/2008,22.7729,25.0437,3.3292,5.0667,16.5894,0.9979
6/17/2008,22.7956,25.54,5.8622,4.9556,18.8178,1.5156
6/18/2008,23.6413,27.6457,6.9587,1.2174,18.3022,1.6891
6/19/2008,23.9978,26.9565,7.0391,1.5217,19.3022,1.2913
6/20/2008,24.4729,26.5208,6.7042,1.1667,19.7563,1.2708
6/21/2008,24.8833,24.6708,7.2083,1.3125,21.4625,1.2167
6/22/2008,25.2313,24.7104,5.525,0.9792,21.8917,1.35
6/23/2008,25.4894,26.2404,4.0638,0.4043,21.3766,1.1426
6/24/2008,25.0979,26.3687,4.0042,0.2708,20.2083,0.9646
6/25/2008,25.5229,25.7292,5.8333,0.375,20.2229,1.7687
6/26/2008,25.3702,25.8894,4.3383,0.7021,20.7792,1.0312
6/27/2008,24.4957,26.9085,3.2106,0.8936,21.9106,0.917
6/28/2008,24.5,25.775,4.8687,1.5,22.7563,0.675
6/29/2008,25.5667,24.1067,5.7,2.4222,23.9533,1.5422
6/30/2008,25.8581,19.7349,5.4814,2.7209,22.8976,1.6707
7/1/2008,26.0217,23.037,4.1152,2.7609,22.2818,0.9614
7/2/2008,26.0467,25.4756,5.7578,2.8,22.4475,1.28
7/3/2008,25.9146,22.4,6.9479,3.1667,23.07,2.3125
7/4/2008,25.7152,25.9304,4.7957,2.587,21.0366,0.8756
7/5/2008,24.6542,27.0083,2.0104,2.1875,19.7457,0.7261
7/6/2008,24.2104,26.4292,3.5021,3.5833,21.6867,0.6733
7/7/2008,24.78,25.5956,4.7222,2.8889,23.4933,1.1978
7/8/2008,25.9468,25.1957,4.8234,2.8085,23.7244,1.8067
7/9/2008,26.6468,23.9128,4.4468,3.0851,23.2,2.14
7/10/2008,27.0875,26.2958,3.0812,2.9375,23.7952,1.5667
7/11/2008,27.3229,26.65,3.8021,3.75,20.4513,0.9324
7/12/2008,27.7,25.4106,4.066,13.3191,22.2628,1.0186
7/13/2008,27.5889,23.2844,4.2378,26.0625,22.9349,1.8
7/14/2008,27.3383,25.2532,2.2426,                    ,23.2711,1.3533
7/15/2008,27.4771,26.5583,2.4479,2.4286,23.3227,0.4568
7/16/2008,28.1957,26.4174,3.9022,2.8478,22.7159,0.6886
7/17/2008,28.4957,26.1851,3.7234,2.8511,24.4489,0.4979
7/18/2008,28.8023,25.4955,4.7568,3.1818,24.5405,1.0762
7/19/2008,28.6773,24.5591,4.7864,3.5909,25.1864,1.4614
7/20/2008,28.0717,23.8848,3.2196,3.5652,24.5109,1.9196
7/21/2008,27.3936,24.7979,0.9617,4.3617,24.6553,1.7468
7/22/2008,27.0848,27.413,2.5261,4.587,21.0022,1.7717
7/23/2008,26.7386,27.1886,3.4773,3.9091,23.2727,1.3614
7/24/2008,26.1046,24.1651,4.3978,5.9778,23.0911,1.9156
7/25/2008,25.6896,23.8604,2.7708,8.1458,22.5917,0.8
7/26/2008,26.117,23.0043,5.0426,9.4468,22.9149,0.9532
7/27/2008,26.6489,22.8681,4.5851,8.6383,22.5191,1.4255
7/28/2008,26.1682,25.125,3.3636,20.0227,22.2227,1.0659
7/29/2008,26.427,25.3459,4.3649,23.2703,23.4757,1.1135
7/30/2008,26.9791,26.107,4.1628,41.5116,23.3419,0.6698
7/31/2008,26.9222,26.4022,2.2533,27.2,23.8178,0.6511
8/1/2008,27.2163,26.9791,2.8349,44.5476,23.9233,0.9256
8/2/2008,27.5956,26.9178,3.6133,5.5333,23.7533,0.54
8/3/2008,27.7659,26.6068,3.3886,5.8409,22.8023,1.0341
8/4/2008,27.4542,27.7396,2.025,5.2292,22.0521,1.3833
8/5/2008,27.2156,28.1933,2.5356,4.3111,20.8489,1.1844
8/6/2008,26.3437,28.0437,0.85,4.6042,18.5667,1.7083
8/7/2008,24.5522,28.3935,0.7283,4.587,19.7435,0.987
8/8/2008,24.463,27.563,2.7109,3.7391,20.7326,0.9304
8/9/2008,25.0609,26.8283,4.5717,4.1957,19.4935,0.7891
8/10/2008,26.086,26.6256,4.686,4.5581,21.6558,0.7163
8/11/2008,26.1812,27.3437,2.0917,3.6667,20.2104,1.575
8/12/2008,25.5,28.1646,1.6958,3.375,18.725,1.475
8/13/2008,25.2326,26.613,3.65,4.2826,20.863,0.9065
8/14/2008,25.5409,27.5386,4.0159,4.8182,21.775,0.8364
8/15/2008,25.3442,27.0907,3.0651,4.9767,21.9535,0.8674
8/16/2008,25.575,25.5318,3.7477,4.75,21.0182,0.8045
8/17/2008,26.137,25.3826,5.1174,4.1957,21.5761,1.4783
8/18/2008,26.2609,25.2152,4.1826,4.0652,23.4913,1.3
8/19/2008,25.8936,26.5766,1.8426,3.7234,21.4468,1.7532
8/20/2008,25.8521,27.3083,4.2521,3.4375,16.8625,1.45
8/21/2008,25.283,26.6574,5.3383,3.4255,18.5872,0.9872
8/22/2008,25.1644,26.3511,5.1222,4.1591,20.1711,0.7822
8/23/2008,25.3805,25.0902,5.1537,5.2439,20.6707,0.922
8/24/2008,25.4932,25.6818,4.2318,5.1818,19.6409,0.8068
8/25/2008,25.4227,26.2068,3.0568,4.3182,21.6841,1.3364
8/26/2008,25.1935,28.1348,4.0391,3.4348,17.3217,1.2913
8/27/2008,24.7884,28.0326,6.2837,4.3659,17.807,1.314
8/28/2008,24.2907,28.2535,5.807,4.3023,18.9093,1.3326
8/29/2008,24.0891,28.1391,5.2609,5.7174,19.3587,1.0543
8/30/2008,23.7383,27.4702,3.2277,4.0217,21.1,0.6809
8/31/2008,23.8,27.8023,5.1349,3.907,21.986,1.8837
9/1/2008,24.06,27.3689,4.9222,4.4545,20.4822,1.6711
9/2/2008,23.6851,28.9936,3.2,2.8298,18.3851,1.6277
9/3/2008,23.0522,29.2457,3.8022,2.9348,18.8804,1.663
9/4/2008,22.8489,27.3383,5.1128,4,21.8851,1.634
9/5/2008,23.35,26.35,4.2341,3.8182,23.3068,1.1591
9/6/2008,23.6875,24.3396,2.2271,3.75,23.2958,2.0208
9/7/2008,24.1542,24.0521,4.1958,3.3333,22.3792,2.2313
9/8/2008,24.9826,26.7935,4.5152,4.8222,19.7109,1.0848
9/9/2008,24.75,25.0143,4.7881,4.3659,20.2952,1.3762
9/10/2008,24.0875,26.7542,4.5479,4.1875,17.0271,1.4187
9/11/2008,23.6167,26.3562,6.0583,4.9091,16.8812,1.0271
9/12/2008,22.7067,24.6711,5.1778,8.5714,17.3156,1.5244
9/13/2008,21.1625,25.6187,2.4354,4.8913,19.2813,0.6854
9/14/2008,20.4229,26.6417,1.3667,2.9167,20.4688,1.3729
9/15/2008,20.7396,24.725,4.1146,3.0417,23.8313,2.3937
9/16/2008,21.9333,26.7396,6.1583,3.5435,17.8667,1.0417
9/17/2008,22.0375,26.7146,5.1458,3.875,17.5854,0.6104
9/18/2008,21.9396,26.3958,6.0792,4.1915,14.7479,1.6437
9/19/2008,20.8062,27.8313,5.7729,4.5106,13.2229,1.2958
9/20/2008,20.2812,27.6563,6.6312,5.0638,14.3292,0.9688
9/21/2008,20.525,26.8229,7.4562,5.4167,16.6167,0.7833
9/22/2008,20.7958,27.6667,5.4083,4.3617,15.9104,1.0625
9/23/2008,20.183,27.966,5.3681,5.4,13.1213,1.2426
9/24/2008,19.825,28.3562,6.0646,4.5417,12.7938,1.4021
9/25/2008,19.35,28.5604,6.5854,3.6875,14.2313,1.5438
9/26/2008,18.3104,28.1687,4.6688,2.8125,18.1125,3.0562
9/27/2008,18.1125,26.2812,3.2354,3.7917,19.5833,0.9021
9/28/2008,18.4833,26.0583,3.3646,2.5208,19.3708,1.2812
9/29/2008,19.0354,25.8896,4.0354,2.2766,17.7,1.2083
9/30/2008,19.5292,26.9167,5.2854,2.125,16.4458,1.2062
10/1/2008,19.5937,26.2417,4.2938,3,18.3354,1.2146
10/2/2008,19.85,26.6854,5.05,2.4583,15.6667,1.7875
10/3/2008,19.1875,24.5854,5.6521,2.6667,14.5667,2.1333
10/4/2008,18.7188,24.6771,5.1958,2.75,12.1396,1.4062
10/5/2008,17.9875,26.0875,4.3271,2.6042,10.0875,0.7979
10/6/2008,17.0792,27.725,4.325,2.3333,10.5292,1.55
10/7/2008,17.2104,28.1062,6.4042,2.4375,10.2583,1.5542
10/8/2008,17.425,27.8604,7.275,2.8333,12.4833,1.3542
10/9/2008,17.5152,25.8435,6.5,2.5,17.8304,2.0326
10/10/2008,17.7708,26.8646,6.8979,2.625,16.3229,1.0563
10/11/2008,18.4062,26.6917,8.3667,2.5208,13.6458,0.9167
10/12/2008,18.6104,26.55,8.8833,2.75,13.8167,0.825
10/13/2008,18.4083,27.1563,8.2437,2.3958,14.1583,1.0271
10/14/2008,18.2396,27.0458,8.8958,2.3958,14.1563,1.1917
10/15/2008,17.6438,27.4937,7.4562,2.3542,15.2667,0.8792
10/16/2008,17.3063,27.5625,6.325,2.375,15.9,1.2458
10/17/2008,17.2604,28.0208,6.6667,4.1875,10.9625,1.6896
10/18/2008,16.2708,28.1542,7.0458,2.6458,8.6417,1.35
10/19/2008,13.9979,28.2688,7.3104,2.5417,9.3188,2.4396
10/20/2008,12.425,28.425,8.6229,2.4792,8.5542,2.1667
10/21/2008,12.7,28.9354,8.3667,1.8542,11.2875,1.6667
10/22/2008,12.775,28.9187,7.6625,1.8333,7.2958,3.0312
10/23/2008,12.0383,29.2042,7.8447,1.4894,4.183,1.8149
10/24/2008,12.0042,28.3938,9.3833,1.4375,7.4646,1.0521
10/25/2008,12.2292,28.2062,9.9771,1.4583,13.7583,2.1688
10/26/2008,13.2063,26.9729,9.5688,1.5417,15.2479,1.7625
10/27/2008,13.9917,28.2854,9.8063,1.375,12.3708,0.7021
10/28/2008,14.0354,27.7646,8.2,1.4167,9.6208,2.475
10/29/2008,12.1687,26.0958,7.4833,2.0208,6.4125,3.4563
10/30/2008,11.3938,28.4021,8.2938,1.875,3.7125,2.2583
10/31/2008,11.1042,27.8042,8.6062,1.4167,7.9,1.6187
11/1/2008,11.15,28.2396,9.0688,1.5417,10.7521,1.35
11/2/2008,11.3333,28.6729,9.475,1.1875,3.1021,1.7875
11/3/2008,11.1646,27.7333,9.175,1.875,8.3333,0.85
11/4/2008,10.6458,28.1917,10.4646,1.8125,11.2812,0.3979
11/5/2008,11.0542,28.5146,10.9312,1.5833,14.3896,1.6438
11/6/2008,11.7937,29.0542,8.2437,1.2708,14.6167,1.9625
11/7/2008,12.5917,29.1083,8.4333,1.2917,13.2104,1.1812
11/8/2008,13.1021,29.0333,8.3917,1.25,13.2354,0.7438
11/9/2008,13.5604,28.4438,7.8708,1.6667,12.8354,1.6833
11/10/2008,13.8833,28.3458,8.7,1.6458,8.5563,1.6792
11/11/2008,13.5313,28.6042,7.7021,1.75,6.6792,2.7875
11/12/2008,12.6812,28.4687,7.3021,1.7083,5.1396,1.1708
11/13/2008,11.5479,28.4688,6.5604,2,7.3417,1.6875
11/14/2008,11.0333,28.7479,5.9833,1.7708,13.7375,1.2792
11/15/2008,11.6479,27.0354,5.4813,1.4792,15.5021,1.8542
11/16/2008,12.4479,25.5583,5.25,1.6875,11.5667,3.475
11/17/2008,12.5437,27.4,6.2313,1.6458,6.1354,2.35
11/18/2008,11.0638,28.1532,7.5574,0.8444,2.3383,3.066
11/19/2008,9.075,28.9667,9.1271,0.6042,-1.5375,3.9208
